external_id,source,source_posting_id,published_at,acquired_at,role_family_sampling_stratum,natural_or_challenge,challenge_stratum,text_sha256,normalised_text_sha256,duplicate_group_id
reed_57147074,reed,57147074,21/07/2026,2026-08-07T17:57:36.870408+00:00,data analyst,natural,,0dd2ad857fb2460c0886d2ba447a6365570db7db16ec264b6f0e01eb8886a68d,b4f15a63cbb56c10cb73f4795bd6833e9b4a81cea0e0c37ebf31ec79e2adc918,512
reed_57147149,reed,57147149,21/07/2026,2026-08-07T17:57:36.870712+00:00,other_analyst,natural,,10f710e692adf095efa84560261c0d002d307e4c570ad1a187e0d560afdc6f00,ebf4f0d514f3c69e0a62dfaed69d454df6d81817f8bb845953306e2b19e63e8e,514
reed_57147163,reed,57147163,21/07/2026,2026-08-07T17:57:36.870993+00:00,finance analyst,natural,,edf52f69a7eaaf089f842a3c4ee3696a38f0da2d66aba6a379d128b5b69d2cd6,0c19feb34e9d89f7de2445c89fe1653082a40475354e178a46c4f0454500404f,516
reed_57147506,reed,57147506,22/07/2026,2026-08-07T17:57:36.871564+00:00,data analyst,natural,,3212152460162bb071c810ed47002e2eb2e0d3647ff37d76f019740104fe6eac,9b0acc3b785a1d4538c5e750dc865a4d9ae19d8f3d1c2164d88da5bdc5501202,517
reed_57147600,reed,57147600,22/07/2026,2026-08-07T17:57:36.872855+00:00,data analyst,natural,,15e1dfd0c382a5c0e1550c77f006e793a3bc6e23cda1ed30c051b3d13480718c,6a1aefe4bd22081f201a627d6ef12a9bd99e3bb13b19c2574cfd4b012576f771,518
reed_57147732,reed,57147732,22/07/2026,2026-08-07T17:57:36.874224+00:00,business analyst,challenge,C1_lexical_low_coverage_semantic_disagreement,b4b4d9c44526a8cf843d5b73efe4384a7a0bc4db24334cf9adf6c5a1a0260e88,ddacb3633d80d5dbf90111765a5a2c60f7955e47daaf2eea1446988571b0c1af,519
reed_57147878,reed,57147878,22/07/2026,2026-08-07T17:57:36.876873+00:00,finance analyst,challenge,C2_lexical_ambiguity_homonym,a6371b7b056a406ff928970875daa4c62b95cb8ccd2222257d4e37550487e4c7,cad8422c6b1a7036f24c91433d5acfed143b2ee9b9a2f0c25616fc1ccefe38da,520
reed_57148109,reed,57148109,22/07/2026,2026-08-07T17:57:36.878019+00:00,business analyst,challenge,C1_lexical_low_coverage_semantic_disagreement,34556f94ce49ad98d1e866c6aaba3be75b4432de078de8e71c0d60f9e7bb2a3f,e1310b2caa2de348bfea04db3d79dd53b8adf142e4e1c0976e0ad2c072135e4b,522
reed_57148132,reed,57148132,22/07/2026,2026-08-07T17:57:36.878121+00:00,finance analyst,challenge,C2_lexical_ambiguity_homonym,ce32b817a8a899d6e3e00c39444f1a5f82789209ee642e0788019c62de7a3b4a,b9ee10af5b96b595540b6bac0e9486fbbe429f04af1339d6e21470c88ed903a1,523
reed_57148244,reed,57148244,22/07/2026,2026-08-07T17:57:36.878249+00:00,finance analyst,natural,,5fc2caca552f360f793fa4ce0d62578802f69e573acf68fd3c0a15c4e3352795,afa4eb74ca156ee57a390eb56a0f75f0066948fa84adb06e70e6c4020898c9ca,524
reed_57148602,reed,57148602,22/07/2026,2026-08-07T17:57:36.878503+00:00,other_analyst,natural,,543482c95a3f51902efd35e2662262df02eacb45e15e47506141122270c13e69,10342924eac99f409ff5a072bdd3796684363b8be0b5902fdc4e07a4cc62f5e0,525
reed_57148642,reed,57148642,22/07/2026,2026-08-07T17:57:36.878700+00:00,business analyst,natural,,4bc879f6f5b883dd3173fbcfb6d6d1644942e94cc69c5b3da023dc11225e9166,5bdd4423b0db63d578b4dbbb3f612bed810d2d1f516e1bd7b12e179d571b52e0,526
